Price,Close,High,Low,Open,Volume
Ticker,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS
Date,,,,,
2023-10-11,1127.0511474609375,1130.5412067880347,1113.83614556019,1115.6844100140556,1346760
2023-10-12,1120.8868408203125,1131.80909363206,1115.3930421742446,1128.068804036845,1084440
2023-10-13,1144.1641845703125,1146.37439320595,1115.0698837396585,1120.881865540126,1815820
2023-10-16,1122.5091552734375,1143.9528153050596,1116.024279775151,1143.9528153050596,1732160
2023-10-17,1133.0380859375,1134.8304933644772,1123.5512768782808,1123.5512768782808,763320
2023-10-18,1130.00927734375,1138.956964196409,1126.951487872598,1133.0380116481153,713420
2023-10-19,1172.2408447265625,1176.838439216458,1122.1181940668348,1129.7153489527507,5848240
2023-10-20,1179.3985595703125,1202.000754075052,1165.8994090716662,1170.6671845530686,4158680
2023-10-23,1175.4176025390625,1198.597932440807,1172.0464917462384,1180.3844941954708,1584600
2023-10-25,1178.5726318359375,1191.5422648401845,1173.2487767402774,1179.4129783833812,2227000
2023-10-26,1143.7391357421875,1178.470612608574,1137.6866483987349,1178.441438851099,2538800
2023-10-27,1168.5782470703125,1176.8870757141585,1138.6265219940974,1143.9771789943693,2608740
2023-10-30,1174.15234375,1177.9558432470824,1159.256648101723,1170.6695184434923,1452280
2023-10-31,1177.2174072265625,1181.841803879163,1171.7405675535256,1180.38453901618,1032780
2023-11-01,1166.3660888671875,1182.3596020192736,1161.8369671775893,1182.3572163876224,1273800
2023-11-02,1178.0478515625,1179.9044692703121,1161.4997994441262,1172.1067941790757,2141360
2023-11-03,1172.5391845703125,1182.3571316451223,1171.4545572178815,1179.5673741922842,954280
2023-11-06,1186.732421875,1191.6645958535014,1175.453632963269,1179.916672494566,1485520
2023-11-07,1190.6385498046875,1196.0373533811266,1178.4509544041734,1186.607786665229,1059300
2023-11-08,1186.341552734375,1192.7492399252749,1183.336730454996,1190.616604558159,726100
2023-11-09,1183.664306640625,1192.8617525742757,1181.9836289692705,1189.6859993931441,844460
2023-11-10,1179.2889404296875,1184.7756546835287,1175.3045777134594,1183.664188893336,566340
2023-11-13,1176.7801513671875,1187.14536361591,1174.1491573562312,1187.14536361591,570560
2023-11-15,1181.0894775390625,1184.7513031677324,1172.9766592613216,1184.555919918123,1533940
2023-11-16,1176.6361083984375,1185.8995169958384,1174.8332863852888,1182.1154277047754,1388360
2023-11-17,1190.81201171875,1196.2767781303332,1175.741857329135,1177.4714402725137,1401020
2023-11-20,1187.3675537109375,1192.3143996431675,1180.696134609143,1190.9097396871023,1082300
2023-11-21,1190.83154296875,1193.098608663099,1181.392195198451,1187.4872453326109,906580
2023-11-22,1189.7274169921875,1197.991722367554,1185.288710629562,1190.6654473811934,736420
2023-11-23,1191.8016357421875,1201.4070251975213,1189.74223890701,1192.8154100660897,736280
2023-11-24,1179.3746337890625,1195.688181815368,1177.8648865776493,1194.5718253208101,808240
2023-11-28,1183.2659912109375,1185.2886489523776,1166.8765829234094,1179.3280291494937,1753940
2023-11-29,1175.8836669921875,1188.953112548245,1173.125638004279,1183.3833778556836,1254300
2023-11-30,1184.12353515625,1189.2071974227672,1170.892820718978,1176.4944036678487,2944060
2023-12-01,1189.1290283203125,1190.4188201562208,1180.2270432362616,1189.1949910397482,1273000
2023-12-04,1192.265625,1198.7246036596682,1179.3598344025474,1191.5913261881456,1987840
2023-12-05,1202.335205078125,1205.5085725982208,1192.2656914970305,1194.620668002415,1343740
2023-12-06,1219.9044189453125,1226.1776758556473,1206.8837608399876,1208.193114755122,1592160
2023-12-07,1220.2342529296875,1229.7517313708688,1212.321827626801,1219.9045586019345,1201700
2023-12-08,1211.163818359375,1230.0278443497984,1209.5393223527255,1221.1992172896505,1401520
2023-12-11,1223.5662841796875,1227.3063582755635,1203.8057389733376,1215.5805013493639,1078740
2023-12-12,1218.8612060546875,1233.2057693045308,1211.7817254925508,1223.5661483689353,1282460
2023-12-13,1223.6126708984375,1225.3520349504288,1212.8933121070334,1219.4109771162819,891440
2023-12-14,1211.344482421875,1228.4788036813559,1209.2337949353698,1228.4788036813559,2094520
2023-12-15,1190.4871826171875,1219.1056992273902,1183.3344619701043,1214.1172237803517,3190820
2023-12-18,1189.8934326171875,1200.9523849262732,1187.193971379746,1194.571536557412,1326480
2023-12-19,1245.369140625,1255.8882265268571,1197.5472412131942,1200.4249096607239,7057320
2023-12-20,1226.21923828125,1259.4767337225496,1224.1403987978974,1255.350664376173,2889760
2023-12-21,1227.1036376953125,1233.5602309124483,1216.9339278446491,1226.219283982666,2212760
2023-12-22,1239.445068359375,1241.4727360538664,1226.3292229165145,1233.1693062315867,1776560
2023-12-26,1248.90380859375,1250.7579213265515,1239.276354470624,1245.1881876707723,1235700
2023-12-27,1256.6429443359375,1258.9636868450707,1249.8053660643993,1250.758068080253,1428320
2023-12-28,1282.5107421875,1288.5739445803042,1259.317988087646,1263.9424159676134,3155440
2023-12-29,1298.6533203125,1302.0586902655582,1277.4172619968735,1282.5155954773322,2068160
2024-01-01,1337.3533935546875,1340.912636429254,1301.569995009693,1302.0585723351471,2632200
2024-01-02,1330.0615234375,1353.017384497474,1320.3339905834127,1343.5878170523886,2831540
2024-01-03,1301.33544921875,1339.5470616352748,1298.296512657461,1336.0146572185063,2026920
2024-01-04,1324.8458251953125,1326.4898831972753,1302.158826733488,1311.8814682295333,2647800
2024-01-05,1302.7425537109375,1345.5419758177713,1291.041150435504,1345.5419758177713,5154128
2024-01-08,1279.7305908203125,1313.7844059734246,1275.6753752311683,1310.852942070174,2064756
2024-01-09,1266.685791015625,1289.9909086989016,1263.9252571888367,1289.8443116253536,1626054
2024-01-10,1259.6014404296875,1281.2453237862169,1255.8637517573288,1265.4154637667903,2052936
2024-01-11,1249.3900146484375,1265.390923361495,1245.9211869238698,1260.529602433234,1551334
2024-01-12,1245.6768798828125,1250.7335839700297,1236.1007159517396,1249.3899962352996,2214110
2024-01-15,1244.6751708984375,1258.6484106307073,1236.418142651505,1252.7122439269117,1787668
2024-01-16,1241.988037109375,1249.2433389582648,1236.7602834861725,1249.2433389582648,1386740
2024-01-17,1242.501220703125,1249.3656376763097,1233.8533053879812,1241.9881905821535,1603238
2024-01-18,1222.420654296875,1245.8723694872226,1219.5624287954147,1238.543708490239,1269820
2024-01-19,1228.3568115234375,1232.1432863396099,1221.2968920128278,1226.3292630441879,1882782
2024-01-23,1203.317138671875,1220.5639434285015,1195.0602289563144,1211.6718592852249,1381076
2024-01-24,1228.259033203125,1230.9217559650683,1199.4574216197334,1210.6457954774028,1318076
2024-01-25,1212.722412109375,1235.1237348387697,1205.6624921490727,1233.6824552861597,1571546
2024-01-29,1220.7349853515625,1223.8862854638057,1210.0107361675873,1212.7222450873614,1265438
2024-01-30,1217.5594482421875,1236.6627548131055,1215.5806857294344,1227.3065444342199,1336068
2024-01-31,1224.3748779296875,1227.184197781282,1212.50242409185,1225.8406100261716,1432188
2024-02-01,1205.7113037109375,1226.7689175953167,1203.219511315889,1226.3292456581146,1641132
2024-02-02,1212.3558349609375,1219.4891122564818,1203.3905118143807,1205.8089459330918,1508122
2024-02-05,1203.219482421875,1223.8863293242666,1200.2880181600206,1223.8863293242666,1065954
2024-02-06,1200.2635498046875,1210.670271655069,1194.9381041776355,1203.0485362424513,1540366
2024-02-07,1221.248046875,1227.0865226146145,1195.4022323248964,1206.7861089498497,3094808
2024-02-08,1183.847412109375,1228.2102608572036,1177.0317817009716,1223.373273358452,3308894
2024-02-09,1197.0633544921875,1204.7827808199659,1182.3815819853173,1193.5211688776608,1677638
2024-02-12,1201.436279296875,1205.7845704441318,1191.7868756471114,1201.7782596205482,890538
2024-02-13,1200.605712890625,1210.0108277723782,1194.547281605632,1208.7404788289596,621970
2024-02-14,1215.0919189453125,1220.148742436428,1189.7103484352406,1197.0145562589528,1018616
2024-02-15,1202.1326904296875,1222.4413616729028,1194.513843590596,1222.4413616729028,1680952
2024-02-16,1218.8399658203125,1220.2363893792126,1199.7072644840996,1203.8473720562333,1493232
2024-02-19,1231.3829345703125,1237.38490053012,1215.7777752275076,1222.4412301812115,955040
2024-02-20,1244.1953125,1245.3712797048568,1223.470251172212,1234.2002491591984,1262888
2024-02-21,1246.2532958984375,1249.8789258446395,1233.7838083328852,1244.195383077769,1786364
2024-02-22,1255.8316650390625,1257.2035668458198,1237.1398767290536,1254.2883502678724,1504742
2024-02-23,1263.5975341796875,1265.5573597464647,1250.3441898607039,1256.7381446959669,1211238
2024-02-26,1265.9984130859375,1268.0072823620274,1257.595707883591,1268.0072823620274,1323894
2024-02-27,1273.249755859375,1274.5971360473163,1257.5956717813096,1266.5373766649209,1261744
2024-02-28,1259.62890625,1276.336467938653,1254.4109182494958,1274.3766422681138,985574
2024-02-29,1272.0247802734375,1276.9243442677257,1247.9434710888158,1259.8983593875744,2774576
2024-03-01,1274.5970458984375,1281.995435345355,1265.312396092774,1272.0247748124793,1511456
2024-03-04,1268.5462646484375,1274.4257419191545,1262.8136786148714,1271.3879163013337,1268620
2024-03-05,1243.827880859375,1271.5349417390348,1240.5697183484624,1268.9871921494935,678604
2024-03-06,1241.0841064453125,1257.5956135143285,1228.933163571565,1244.489279566142,1983280
2024-03-07,1254.7540283203125,1257.2283324774105,1234.2003778295389,1239.5898991301046,1297304
2024-03-11,1279.5211181640625,1289.075267811468,1248.6783872003211,1254.7537986159828,2990598
2024-03-12,1269.0606689453125,1281.2606564926368,1257.3752792196449,1276.8510483807,1726470
2024-03-13,1265.5328369140625,1300.1727298533876,1250.7852213077113,1271.4123136093344,3627604
2024-03-14,1280.1337890625,1283.6614517836624,1261.0989320275203,1268.9872791778298,2245994
2024-03-15,1275.6749267578125,1288.5362821947508,1266.6352551457883,1282.1913707695135,2533984
2024-03-18,1264.259033203125,1279.1781815251313,1253.6759272111171,1275.6749215257198,1285192
2024-03-19,1222.955810546875,1266.41492336867,1209.285953937151,1264.08763025096,3497728
2024-03-20,1249.5113525390625,1251.8386455199704,1223.9356514935796,1231.750432421607,1399290
2024-03-21,1251.1771240234375,1255.292829590614,1237.2133665005522,1249.8787873993165,1807754
2024-03-22,1260.853759765625,1269.9669967096893,1243.0193945418525,1244.5872311079652,2027126
2024-03-26,1267.076416015625,1272.1719152194548,1240.6431699932232,1258.2081564735452,1941704
2024-03-27,1257.448486328125,1269.2564825465488,1250.2461517017546,1267.0762006506352,1801192
2024-03-28,1284.8372802734375,1292.8479960595027,1257.742666019292,1257.742666019292,4365832
2024-04-01,1266.831298828125,1294.7588132564615,1265.3123861610343,1284.8371962884999,1486064
2024-04-02,1285.302734375,1288.5854185518394,1265.5574662050956,1272.4168562658276,1445766
2024-04-03,1251.3240966796875,1285.6210439348154,1246.9390109185765,1285.3026201290356,3850278
2024-04-04,1249.1929931640625,1259.1880567399032,1231.7995394620132,1259.0900893750952,2782752
2024-04-05,1243.337890625,1262.1277676214863,1241.549597497223,1261.6378111899562,1532454
2024-04-08,1223.9356689453125,1248.0415010834133,1221.3879194640651,1240.079709193098,2436980
2024-04-09,1226.262939453125,1235.768046057342,1223.4211683223157,1227.8307760575583,867882
2024-04-10,1238.413818359375,1241.0595350162512,1221.9757575625313,1231.7503636126553,989760
2024-04-12,1242.62744140625,1253.7984716423082,1232.828313062035,1241.892506780434,2479930
2024-04-15,1251.1771240234375,1262.6176539114224,1229.790574822534,1229.790574822534,2293646
2024-04-16,1247.47802734375,1265.8757943136447,1245.616169115834,1249.4622550523702,1537722
2024-04-18,1206.5421142578125,1245.78754874491,1181.088904097746,1244.5382556635107,6077666
2024-04-19,1194.3668212890625,1210.853927699814,1180.7950514676331,1190.5941805254556,3702024
2024-04-22,1204.65576171875,1216.0717696198974,1189.540678738387,1193.778753698179,2504706
2024-04-23,1225.50341796875,1229.7905363724387,1188.609677953925,1199.9031966438656,2248818
2024-04-24,1224.9644775390625,1242.431495425264,1219.134044074408,1232.264899860291,1447036
2024-04-25,1255.5867919921875,1263.0586275169576,1210.8048223336593,1234.6656764464847,6481728
2024-04-26,1216.439208984375,1265.4593689905507,1210.7067432312097,1261.6131635395714,2643128
2024-04-29,1229.692626953125,1236.8459187984822,1219.9914660703582,1225.8709430152758,1243124
2024-04-30,1228.5166015625,1243.3133802004654,1225.1604720698128,1233.563176291337,1625278
2024-05-02,1230.9176025390625,1244.9793286079496,1227.3408965615558,1228.5167441840063,2223826
2024-05-03,1203.3819580078125,1236.1845149584105,1193.6562756518617,1232.2893855146199,2257460
2024-05-06,1204.0189208984375,1215.0674626642083,1198.8988999684284,1212.3481804689907,1431992
2024-05-07,1229.129150390625,1238.7813877571703,1205.0723614462684,1209.7024257865608,2146918
2024-05-08,1243.9993896484375,1248.4089975676325,1217.8601659690128,1226.0914580084973,1398140
2024-05-09,1231.48095703125,1249.3398448646658,1225.870979867978,1243.9993676597903,1404310
2024-05-10,1241.1575927734375,1248.898928217624,1226.5813891192695,1231.4809533727714,1394832
2024-05-13,1232.8529052734375,1245.4202402459055,1227.8553734558943,1240.9371866194929,680762
2024-05-14,1218.6932373046875,1234.1757895258638,1216.0719224207332,1227.8799208443284,1113494
2024-05-15,1207.7425537109375,1224.4010716931573,1205.2927716547288,1219.011551169498,868812
2024-05-16,1209.3839111328125,1215.0673335235888,1185.841482513364,1210.1922913343756,1944988
2024-05-17,1198.1883544921875,1209.3839058766603,1192.455888639696,1209.3839058766603,1442356
2024-05-21,1205.684814453125,1219.7955836495555,1191.5740452566943,1208.2325639815,2574902
2024-05-22,1209.7757568359375,1218.7665043231723,1206.223573054493,1211.172180376636,1574654
2024-05-23,1212.2257080078125,1218.766674490074,1203.1125897705297,1215.581957551708,1563326
2024-05-24,1209.0899658203125,1217.541714137768,1204.3374124292231,1213.5975409993018,907544
2024-05-27,1205.24365234375,1214.601867057043,1202.8429139270029,1213.6219542962062,1071662
2024-05-28,1201.22607421875,1209.0408548247594,1198.4333466803914,1205.8561382452733,1043344
2024-05-29,1213.2301025390625,1223.4212203284885,1197.9434856640587,1199.2663441172115,1739200
2024-05-30,1178.2471923828125,1211.7112389302845,1176.1648776514621,1207.7670659272503,2548428
2024-05-31,1153.79833984375,1188.4383548596766,1148.9478190732214,1188.4383548596766,5065946
2024-06-03,1153.8719482421875,1170.481423859093,1151.3976442744538,1163.5485880185365,2145030
2024-06-04,1189.49169921875,1194.5137525261302,1140.349046345806,1158.2324556842816,3117062
2024-06-05,1229.71728515625,1261.1724663784134,1190.5942134632435,1190.5942134632435,4057558
2024-06-06,1210.8782958984375,1233.71031381071,1201.691612664144,1233.71031381071,1944280
2024-06-07,1226.09130859375,1232.8527305028715,1208.7223789967547,1213.3524428240235,2022404
2024-06-10,1248.5069580078125,1256.7382500016527,1228.3452986474915,1229.7906462004476,1590348
2024-06-11,1245.4447021484375,1261.6377858083888,1241.5495725197893,1254.2884394832915,1138822
2024-06-12,1243.16650390625,1251.716219893405,1235.1801899799486,1246.449188143193,960816
2024-06-13,1250.2464599609375,1280.966707631109,1247.0126993142742,1271.0205670670266,2162544
2024-06-14,1245.7142333984375,1256.5423184367407,1241.5986472002992,1256.5423184367407,858944
2024-06-18,1249.560302734375,1251.8385520561765,1241.5494680666736,1248.8988137734614,519108
2024-06-19,1237.6544189453125,1254.092480498061,1233.6368002889778,1249.3888510936965,1568614
2024-06-20,1244.3668212890625,1249.952276645888,1224.8910535378113,1237.1399640731895,1314826
2024-06-21,1224.1070556640625,1248.4089416214244,1219.2565350176276,1240.8636607006888,2543088
2024-06-24,1239.6142578125,1240.5696489028123,1217.2967190754491,1224.1070654302553,1448402
2024-06-25,1232.4610595703125,1243.656613493215,1227.3410380458347,1242.0397331122517,625460
2024-06-26,1241.672119140625,1247.9190638063221,1228.5412625078973,1235.964174411042,958712
2024-06-27,1241.4271240234375,1251.348741886871,1228.835267498191,1240.1777111836473,1732622
2024-06-28,1250.1971435546875,1261.0007056087304,1238.7567339041154,1241.4269722394497,2364066
2024-07-01,1258.257080078125,1269.5260772905813,1252.8185161848087,1254.1904180299775,1849028
2024-07-02,1246.6695556640625,1268.0071811090831,1241.1330243422133,1266.7332466037858,1162200
2024-07-03,1250.123779296875,1258.9675164152402,1244.832226148685,1249.4378881706295,631912
2024-07-04,1247.0126953125,1256.738379350891,1245.493901985618,1254.2885969350023,627352
2024-07-05,1261.221435546875,1263.8917940795243,1240.8147958338795,1249.6830560423348,1583026
2024-07-08,1275.552490234375,1283.6858146170412,1254.9988424316216,1261.2212650139365,1448552
2024-07-09,1290.104248046875,1293.5339428558063,1270.7509701964768,1287.2624769958222,1665146
2024-07-10,1281.9464111328125,1298.3599506899955,1272.9312611337843,1292.455952089804,1069980
2024-07-11,1270.554931640625,1289.3693294541824,1256.101217623524,1283.6857872815085,2107598
2024-07-12,1278.296142578125,1283.6122169286732,1266.9537006972987,1276.3363171391397,1451786
2024-07-15,1276.385498046875,1283.440822539546,1272.416803258332,1278.3208019525907,695922
2024-07-16,1283.0040283203125,1288.6875932711287,1264.1819122752838,1281.6754323916082,1514138
2024-07-18,1292.72265625,1296.5854237265537,1267.10979158111,1267.10979158111,1733594
2024-07-19,1278.3538818359375,1301.8015155870887,1272.7440810529952,1296.5608960399527,1077872
2024-07-22,1273.162353515625,1294.1742073025912,1262.3365616674664,1278.3538368156792,1490342
2024-07-23,1270.3330078125,1282.6104170888884,1254.807812613338,1277.7388583418112,1936998
2024-07-24,1250.57568359375,1270.0621560498057,1239.4054592901557,1270.0621560498057,2622088
2024-07-25,1220.681884765625,1258.080077535405,1210.249781336208,1252.2489840344708,6938362
2024-07-26,1218.83642578125,1226.5622002143014,1206.337605720514,1226.5622002143014,3239386
2024-07-29,1215.5888671875,1223.7819755260691,1210.0283226048043,1222.1335747003338,1605802
2024-07-30,1209.3638916015625,1220.5587442564088,1206.0915981111275,1215.6134219405167,3429516
2024-07-31,1208.7242431640625,1218.885676424605,1206.583640933844,1215.441106487192,1644722
2024-08-01,1222.330322265625,1226.4146223295954,1208.7243182227712,1212.9807747120635,2653524
2024-08-02,1227.79248046875,1237.0927718683006,1212.9807806902788,1220.362002479469,2310948
2024-08-05,1235.5672607421875,1244.4247268134552,1217.9262128991559,1224.2986436285703,2651820
